day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;22200;INTARIAN_PEPPER_ROOT;11021;20;11015;16;11006;16;11036;18;11042;15;11051;16;11028.5;0.0
0;22300;INTARIAN_PEPPER_ROOT;11022;19;11014;16;11003;9;11040;15;11048;13;11059;16;11031.0;0.0
0;22400;INTARIAN_PEPPER_ROOT;11022;17;11014;21;11002;14;11041;16;11049;12;11061;16;11031.5;0.0
0;22500;INTARIAN_PEPPER_ROOT;11019;14;11011;20;11000;13;11037;21;11045;16;11056;14;11028.0;0.0
0;22600;INTARIAN_PEPPER_ROOT;11016;21;11009;16;10999;16;11033;17;11040;18;11050;14;11024.5;0.0
0;22700;INTARIAN_PEPPER_ROOT;11015;18;11008;17;10998;18;11032;18;11039;14;11049;13;11023.5;0.0
0;22800;INTARIAN_PEPPER_ROOT;11013;15;11005;20;10994;6;11031;17;11039;13;11050;9;11022.0;0.0
0;22900;INTARIAN_PEPPER_ROOT;11010;19;11003;20;10993;14;11027;23;11034;21;11044;17;11018.5;0.0
0;23000;INTARIAN_PEPPER_ROOT;11022;15;11014;13;11002;14;11041;15;11049;18;11061;16;11031.5;0.0
0;23100;INTARIAN_PEPPER_ROOT;11018;20;11011;16;11001;16;11034;16;11041;15;11051;13;11026.0;0.0
0;23200;INTARIAN_PEPPER_ROOT;11019;16;11011;18;10999;11;11038;17;11046;16;11058;14;11028.5;0.0
0;23300;INTARIAN_PEPPER_ROOT;11014;17;11004;19;10989;15;11038;15;11048;15;11063;16;11026.0;0.0
0;23400;INTARIAN_PEPPER_ROOT;11018;16;11011;15;11001;11;11035;24;11042;21;11052;10;11026.5;0.0
0;23500;INTARIAN_PEPPER_ROOT;11021;17;11015;19;11006;13;11036;21;11042;12;11051;16;11028.5;0.0
0;23600;INTARIAN_PEPPER_ROOT;11017;22;11009;17;10998;14;11035;18;11043;18;11054;15;11026.0;0.0
0;23700;INTARIAN_PEPPER_ROOT;11014;19;11007;16;10997;15;11031;21;11038;12;11048;17;11022.5;0.0
0;23800;INTARIAN_PEPPER_ROOT;11019;18;11012;15;11002;13;11036;20;11043;18;11053;15;11027.5;0.0
0;23900;INTARIAN_PEPPER_ROOT;11019;15;11011;21;10999;7;11038;18;11046;14;11058;12;11028.5;0.0
0;24000;INTARIAN_PEPPER_ROOT;11015;18;11007;18;10996;14;11033;18;11041;13;11052;13;11024.0;0.0
0;24100;INTARIAN_PEPPER_ROOT;11002;26;10993;19;10979;10;11024;19;11033;18;11047;18;11013.0;0.0
0;24200;INTARIAN_PEPPER_ROOT;10991;25;10982;17;10970;24;11011;18;11020;20;11032;19;11001.0;0.0
0;24300;INTARIAN_PEPPER_ROOT;10973;23;10961;25;10943;24;11001;28;11013;30;11031;21;10987.0;0.0
0;24400;INTARIAN_PEPPER_ROOT;10950;28;10938;23;10921;23;10977;31;10989;29;11006;29;10963.5;0.0
0;24500;INTARIAN_PEPPER_ROOT;10943;39;10929;33;10909;32;10974;44;10988;37;11008;30;10958.5;0.0
0;24600;INTARIAN_PEPPER_ROOT;10912;45;10895;38;10871;33;10950;45;10967;34;10991;31;10931.0;0.0
0;24700;INTARIAN_PEPPER_ROOT;10916;40;10900;42;10877;49;10952;32;10968;49;10991;39;10934.0;0.0
0;24800;INTARIAN_PEPPER_ROOT;10893;37;10874;48;10846;51;10937;48;10956;45;10984;39;10915.0;0.0
0;24900;INTARIAN_PEPPER_ROOT;10893;42;10876;46;10852;30;10931;59;10948;37;10972;46;10912.0;0.0
0;25000;INTARIAN_PEPPER_ROOT;10901;40;10884;40;10859;31;10940;48;10957;37;10982;40;10920.5;0.0
0;25100;INTARIAN_PEPPER_ROOT;10905;48;10888;44;10864;25;10943;42;10960;33;10984;33;10924.0;0.0
0;25200;INTARIAN_PEPPER_ROOT;10902;44;10885;45;10860;29;10941;37;10958;37;10983;41;10921.5;0.0
0;25300;INTARIAN_PEPPER_ROOT;10901;63;10882;30;10854;28;10945;38;10964;46;10992;33;10923.0;0.0
0;25400;INTARIAN_PEPPER_ROOT;10896;40;10880;27;10857;42;10932;46;10948;35;10971;22;10914.0;0.0
0;25500;INTARIAN_PEPPER_ROOT;10910;48;10896;36;10875;28;10943;29;10957;36;10978;35;10926.5;0.0
0;25600;INTARIAN_PEPPER_ROOT;10909;41;10895;25;10875;34;10941;46;10955;38;10975;33;10925.0;0.0
0;25700;INTARIAN_PEPPER_ROOT;10908;39;10893;27;10872;24;10942;31;10957;41;10978;19;10925.0;0.0
0;25800;INTARIAN_PEPPER_ROOT;10909;31;10895;21;10874;36;10942;36;10956;9;10977;33;10925.5;0.0
0;25900;INTARIAN_PEPPER_ROOT;10898;33;10884;35;10863;24;10931;32;10945;28;10966;23;10914.5;0.0
0;26000;INTARIAN_PEPPER_ROOT;10900;38;10887;36;10868;20;10930;31;10943;36;10962;24;10915.0;0.0
0;26100;INTARIAN_PEPPER_ROOT;10905;38;10891;26;10871;16;10936;27;10950;35;10970;31;10920.5;0.0
0;26200;INTARIAN_PEPPER_ROOT;10899;25;10885;24;10864;32;10932;30;10946;32;10967;26;10915.5;0.0
0;26300;INTARIAN_PEPPER_ROOT;10906;24;10893;32;10875;31;10935;31;10948;29;10966;30;10920.5;0.0
0;26400;INTARIAN_PEPPER_ROOT;10901;27;10887;31;10867;21;10933;22;10947;23;10967;20;10917.0;0.0
0;26500;INTARIAN_PEPPER_ROOT;10906;33;10895;20;10879;20;10932;29;10943;34;10959;21;10919.0;0.0
0;26600;INTARIAN_PEPPER_ROOT;10907;29;10897;22;10882;22;10931;39;10941;27;10956;26;10919.0;0.0
0;26700;INTARIAN_PEPPER_ROOT;10915;26;10904;21;10888;16;10941;29;10952;32;10968;23;10928.0;0.0
0;26800;INTARIAN_PEPPER_ROOT;10918;31;10907;29;10891;19;10944;25;10955;23;10971;20;10931.0;0.0
0;26900;INTARIAN_PEPPER_ROOT;10906;33;10895;34;10879;24;10931;24;10942;26;10958;28;10918.5;0.0
0;27000;INTARIAN_PEPPER_ROOT;10917;29;10908;21;10894;23;10939;28;10948;26;10962;20;10928.0;0.0
0;27100;INTARIAN_PEPPER_ROOT;10911;25;10902;23;10888;10;10933;28;10942;17;10956;21;10922.0;0.0
0;27200;INTARIAN_PEPPER_ROOT;10908;19;10897;15;10881;13;10933;25;10944;21;10960;23;10920.5;0.0
0;27300;INTARIAN_PEPPER_ROOT;10916;24;10907;17;10893;19;10938;24;10947;22;10961;19;10927.0;0.0
0;27400;INTARIAN_PEPPER_ROOT;10915;28;10906;21;10893;24;10936;21;10945;26;10958;23;10925.5;0.0
0;27500;INTARIAN_PEPPER_ROOT;10912;22;10902;19;10887;19;10936;26;10946;28;10961;16;10924.0;0.0
0;27600;INTARIAN_PEPPER_ROOT;10916;26;10907;13;10895;22;10936;23;10945;23;10957;19;10926.0;0.0
0;27700;INTARIAN_PEPPER_ROOT;10911;19;10902;18;10889;20;10932;25;10941;24;10954;22;10921.5;0.0
0;27800;INTARIAN_PEPPER_ROOT;10910;21;10900;21;10886;18;10933;24;10943;16;10957;14;10921.5;0.0
0;27900;INTARIAN_PEPPER_ROOT;10913;28;10905;23;10893;19;10932;22;10940;29;10952;19;10922.5;0.0
0;28000;INTARIAN_PEPPER_ROOT;10918;28;10909;20;10895;16;10940;18;10949;16;10963;18;10929.0;0.0
0;28100;INTARIAN_PEPPER_ROOT;10915;21;10907;18;10895;14;10934;25;10942;25;10954;21;10924.5;0.0
0;28200;INTARIAN_PEPPER_ROOT;10916;19;10907;18;10894;14;10937;26;10946;24;10959;23;10926.5;0.0
0;28300;INTARIAN_PEPPER_ROOT;10913;22;10905;24;10893;16;10932;19;10940;15;10952;15;10922.5;0.0
0;28400;INTARIAN_PEPPER_ROOT;10921;19;10913;20;10901;18;10940;29;10948;20;10960;22;10930.5;0.0
0;28500;INTARIAN_PEPPER_ROOT;10920;23;10910;23;10896;16;10943;19;10953;15;10967;18;10931.5;0.0
0;28600;INTARIAN_PEPPER_ROOT;10918;15;10909;16;10895;14;10940;16;10949;21;10963;20;10929.0;0.0
0;28700;INTARIAN_PEPPER_ROOT;10914;15;10906;13;10895;13;10932;21;10940;17;10951;13;10923.0;0.0
0;28800;INTARIAN_PEPPER_ROOT;10921;24;10914;21;10904;14;10938;19;10945;20;10955;17;10929.5;0.0
0;28900;INTARIAN_PEPPER_ROOT;10915;21;10905;19;10890;17;10939;19;10949;20;10964;16;10927.0;0.0
0;29000;INTARIAN_PEPPER_ROOT;10924;16;10915;22;10903;18;10944;15;10953;20;10965;16;10934.0;0.0
0;29100;INTARIAN_PEPPER_ROOT;10922;18;10913;21;10901;17;10942;17;10951;16;10963;18;10932.0;0.0
0;29200;INTARIAN_PEPPER_ROOT;10922;20;10915;21;10905;16;10939;19;10946;21;10956;16;10930.5;0.0
0;29300;INTARIAN_PEPPER_ROOT;10922;20;10913;20;10901;22;10942;17;10951;15;10963;11;10932.0;0.0
0;29400;INTARIAN_PEPPER_ROOT;10920;20;10912;16;10901;15;10938;20;10946;21;10957;16;10929.0;0.0
0;29500;INTARIAN_PEPPER_ROOT;10922;24;10915;20;10905;14;10938;17;10945;22;10955;9;10930.0;0.0
0;29600;INTARIAN_PEPPER_ROOT;10920;23;10912;17;10900;14;10939;23;10947;17;10959;17;10929.5;0.0
0;29700;INTARIAN_PEPPER_ROOT;10920;19;10912;15;10901;9;10938;20;10946;16;10957;18;10929.0;0.0
0;29800;INTARIAN_PEPPER_ROOT;10920;22;10913;14;10903;12;10936;16;10943;19;10953;17;10928.0;0.0
0;29900;INTARIAN_PEPPER_ROOT;10930;16;10922;15;10910;18;10949;22;10957;22;10969;12;10939.5;0.0
0;30000;INTARIAN_PEPPER_ROOT;10929;18;10922;17;10912;17;10946;14;10953;17;10963;20;10937.5;0.0
0;30100;INTARIAN_PEPPER_ROOT;10927;18;10920;19;10910;16;10944;17;10951;20;10961;12;10935.5;0.0
0;30200;INTARIAN_PEPPER_ROOT;10921;23;10912;14;10900;9;10941;19;10950;21;10962;6;10931.0;0.0
0;30300;INTARIAN_PEPPER_ROOT;10925;18;10918;15;10908;11;10942;22;10949;21;10959;14;10933.5;0.0
0;30400;INTARIAN_PEPPER_ROOT;10927;15;10919;15;10907;16;10946;19;10954;19;10966;21;10936.5;0.0
0;30500;INTARIAN_PEPPER_ROOT;10923;12;10916;19;10906;14;10940;15;10947;22;10957;13;10931.5;0.0
0;30600;INTARIAN_PEPPER_ROOT;10923;14;10916;16;10906;14;10940;18;10947;18;10957;15;10931.5;0.0
0;30700;INTARIAN_PEPPER_ROOT;10917;18;10909;17;10898;15;10935;20;10943;18;10954;16;10926.0;0.0
0;30800;INTARIAN_PEPPER_ROOT;10927;19;10919;17;10908;15;10945;23;10953;20;10964;15;10936.0;0.0
0;30900;INTARIAN_PEPPER_ROOT;10929;22;10922;18;10912;11;10945;16;10952;20;10962;20;10937.0;0.0
0;31000;INTARIAN_PEPPER_ROOT;10927;20;10920;9;10910;10;10944;23;10951;18;10961;15;10935.5;0.0
0;31100;INTARIAN_PEPPER_ROOT;10923;15;10915;19;10903;16;10942;18;10950;19;10962;15;10932.5;0.0
0;31200;INTARIAN_PEPPER_ROOT;10918;17;10911;19;10901;13;10935;14;10942;22;10952;22;10926.5;0.0
0;31300;INTARIAN_PEPPER_ROOT;10920;20;10913;14;10903;19;10936;20;10943;15;10953;12;10928.0;0.0
0;31400;INTARIAN_PEPPER_ROOT;10921;16;10913;16;10901;14;10940;21;10948;20;10960;17;10930.5;0.0
0;31500;INTARIAN_PEPPER_ROOT;10926;12;10919;21;10909;18;10942;17;10949;19;10959;17;10934.0;0.0
0;31600;INTARIAN_PEPPER_ROOT;10926;15;10917;13;10905;19;10946;15;10955;19;10967;11;10936.0;0.0
0;31700;INTARIAN_PEPPER_ROOT;10924;13;10917;18;10907;16;10940;24;10947;18;10957;13;10932.0;0.0
0;31800;INTARIAN_PEPPER_ROOT;10925;18;10916;16;10904;16;10945;12;10954;15;10966;12;10935.0;0.0
0;31900;INTARIAN_PEPPER_ROOT;10926;15;10918;19;10907;15;10944;17;10952;20;10963;15;10935.0;0.0
0;32000;INTARIAN_PEPPER_ROOT;10926;16;10918;17;10907;17;10944;16;10952;21;10963;14;10935.0;0.0
0;32100;INTARIAN_PEPPER_ROOT;10919;19;10912;16;10902;14;10935;19;10942;22;10952;15;10927.0;0.0
0;32200;INTARIAN_PEPPER_ROOT;10922;20;10914;16;10903;19;10940;20;10948;19;10959;11;10931.0;0.0
0;32300;INTARIAN_PEPPER_ROOT;10930;17;10923;17;10913;18;10947;16;10954;17;10964;13;10938.5;0.0
0;32400;INTARIAN_PEPPER_ROOT;10930;15;10923;16;10913;14;10946;15;10953;14;10963;16;10938.0;0.0
0;32500;INTARIAN_PEPPER_ROOT;10924;15;10916;21;10904;13;10943;17;10951;16;10963;14;10933.5;0.0
0;32600;INTARIAN_PEPPER_ROOT;10928;17;10920;12;10909;20;10946;20;10954;17;10965;15;10937.0;0.0
0;32700;INTARIAN_PEPPER_ROOT;10934;20;10927;16;10917;11;10951;17;10958;8;10968;12;10942.5;0.0
0;32800;INTARIAN_PEPPER_ROOT;10924;24;10917;20;10907;19;10940;12;10947;16;10957;15;10932.0;0.0
0;32900;INTARIAN_PEPPER_ROOT;10926;20;10919;16;10909;19;10942;19;10949;18;10959;14;10934.0;0.0
0;33000;INTARIAN_PEPPER_ROOT;10926;18;10919;19;10909;7;10942;23;10949;16;10959;12;10934.0;0.0
0;33100;INTARIAN_PEPPER_ROOT;10923;21;10916;20;10906;18;10940;15;10947;19;10957;12;10931.5;0.0
0;33200;INTARIAN_PEPPER_ROOT;10925;16;10917;12;10905;19;10944;18;10952;16;10964;13;10934.5;0.0
0;33300;INTARIAN_PEPPER_ROOT;10927;15;10920;18;10910;13;10943;15;10950;15;10960;12;10935.0;0.0
0;33400;INTARIAN_PEPPER_ROOT;10924;16;10917;17;10907;12;10941;17;10948;18;10958;10;10932.5;0.0
0;33500;INTARIAN_PEPPER_ROOT;10928;20;10921;16;10911;12;10945;14;10952;21;10962;17;10936.5;0.0
0;33600;INTARIAN_PEPPER_ROOT;10922;18;10913;21;10900;16;10943;16;10952;13;10965;13;10932.5;0.0
0;33700;INTARIAN_PEPPER_ROOT;10928;17;10922;18;10913;16;10943;20;10949;15;10958;13;10935.5;0.0
0;33800;INTARIAN_PEPPER_ROOT;10927;20;10920;13;10910;16;10944;17;10951;13;10961;19;10935.5;0.0
0;33900;INTARIAN_PEPPER_ROOT;10925;16;10918;18;10908;13;10941;15;10948;15;10958;18;10933.0;0.0
0;34000;INTARIAN_PEPPER_ROOT;10926;21;10919;19;10909;14;10943;16;10950;16;10960;14;10934.5;0.0
0;34100;INTARIAN_PEPPER_ROOT;10929;16;10921;14;10910;15;10947;16;10955;16;10966;14;10938.0;0.0
0;34200;INTARIAN_PEPPER_ROOT;10928;12;10920;15;10908;14;10947;20;10955;13;10967;16;10937.5;0.0
0;34300;INTARIAN_PEPPER_ROOT;10928;20;10922;16;10913;16;10943;12;10949;16;10958;12;10935.5;0.0
0;34400;INTARIAN_PEPPER_ROOT;10934;15;10927;18;10917;14;10950;20;10957;17;10967;13;10942.0;0.0
0;34500;INTARIAN_PEPPER_ROOT;10923;17;10914;16;10902;16;10943;23;10952;19;10964;16;10933.0;0.0
0;34600;INTARIAN_PEPPER_ROOT;10924;15;10917;12;10907;17;10941;20;10948;20;10958;13;10932.5;0.0
0;34700;INTARIAN_PEPPER_ROOT;10920;20;10912;17;10900;17;10939;21;10947;18;10959;15;10929.5;0.0
0;34800;INTARIAN_PEPPER_ROOT;10926;17;10918;19;10907;12;10944;20;10952;21;10963;17;10935.0;0.0
0;34900;INTARIAN_PEPPER_ROOT;10929;19;10923;15;10914;10;10944;19;10950;17;10959;17;10936.5;0.0
0;35000;INTARIAN_PEPPER_ROOT;10931;19;10923;15;10912;14;10949;18;10957;15;10968;13;10940.0;0.0
0;35100;INTARIAN_PEPPER_ROOT;10931;15;10921;15;10907;17;10954;19;10964;15;10978;12;10942.5;0.0
0;35200;INTARIAN_PEPPER_ROOT;10925;17;10917;18;10905;12;10944;20;10952;14;10964;14;10934.5;0.0
0;35300;INTARIAN_PEPPER_ROOT;10929;22;10922;15;10912;14;10946;17;10953;18;10963;13;10937.5;0.0
0;35400;INTARIAN_PEPPER_ROOT;10925;18;10918;16;10908;20;10941;21;10948;17;10958;14;10933.0;0.0
0;35500;INTARIAN_PEPPER_ROOT;10928;20;10920;23;10909;12;10946;16;10954;16;10965;13;10937.0;0.0
0;35600;INTARIAN_PEPPER_ROOT;10930;19;10923;17;10913;18;10947;15;10954;16;10964;14;10938.5;0.0
0;35700;INTARIAN_PEPPER_ROOT;10927;19;10918;20;10906;14;10947;13;10956;15;10968;14;10937.0;0.0
0;35800;INTARIAN_PEPPER_ROOT;10929;16;10921;17;10909;15;10948;18;10956;17;10968;19;10938.5;0.0
0;35900;INTARIAN_PEPPER_ROOT;10929;22;10921;12;10910;15;10947;19;10955;12;10966;16;10938.0;0.0
0;36000;INTARIAN_PEPPER_ROOT;10933;18;10925;14;10913;14;10952;21;10960;18;10972;21;10942.5;0.0
0;36100;INTARIAN_PEPPER_ROOT;10931;17;10924;18;10914;13;10948;22;10955;16;10965;13;10939.5;0.0
0;36200;INTARIAN_PEPPER_ROOT;10932;17;10925;17;10915;12;10949;21;10956;17;10966;18;10940.5;0.0
0;36300;INTARIAN_PEPPER_ROOT;10931;23;10925;17;10916;19;10946;14;10952;17;10961;16;10938.5;0.0
0;36400;INTARIAN_PEPPER_ROOT;10928;19;10920;19;10908;15;10947;13;10955;19;10967;12;10937.5;0.0
0;36500;INTARIAN_PEPPER_ROOT;10928;20;10920;16;10908;16;10947;20;10955;17;10967;17;10937.5;0.0
0;36600;INTARIAN_PEPPER_ROOT;10928;22;10922;19;10913;16;10943;14;10949;12;10958;16;10935.5;0.0
0;36700;INTARIAN_PEPPER_ROOT;10931;19;10924;16;10914;12;10947;17;10954;15;10964;12;10939.0;0.0
0;36800;INTARIAN_PEPPER_ROOT;10932;18;10925;14;10915;14;10948;17;10955;20;10965;15;10940.0;0.0
0;36900;INTARIAN_PEPPER_ROOT;10933;20;10926;17;10916;16;10950;20;10957;14;10967;14;10941.5;0.0
0;37000;INTARIAN_PEPPER_ROOT;10931;18;10923;23;10911;14;10950;21;10958;22;10970;14;10940.5;0.0
0;37100;INTARIAN_PEPPER_ROOT;10930;19;10922;17;10910;19;10949;20;10957;16;10969;13;10939.5;0.0
0;37200;INTARIAN_PEPPER_ROOT;10932;23;10925;8;10915;11;10948;20;10955;19;10965;17;10940.0;0.0
0;37300;INTARIAN_PEPPER_ROOT;10934;18;10926;21;10915;9;10952;18;10960;17;10971;13;10943.0;0.0
0;37400;INTARIAN_PEPPER_ROOT;10933;18;10926;15;10916;14;10949;19;10956;16;10966;11;10941.0;0.0
0;37500;INTARIAN_PEPPER_ROOT;10933;18;10926;16;10916;15;10950;17;10957;15;10967;14;10941.5;0.0
0;37600;INTARIAN_PEPPER_ROOT;10933;22;10924;14;10912;14;10953;17;10962;22;10974;14;10943.0;0.0
0;37700;INTARIAN_PEPPER_ROOT;10937;21;10930;18;10920;19;10953;20;10960;19;10970;15;10945.0;0.0
0;37800;INTARIAN_PEPPER_ROOT;10930;14;10923;14;10913;10;10947;18;10954;14;10964;14;10938.5;0.0
0;37900;INTARIAN_PEPPER_ROOT;10930;13;10923;17;10913;14;10947;17;10954;13;10964;17;10938.5;0.0
0;38000;INTARIAN_PEPPER_ROOT;10936;15;10929;14;10919;14;10952;17;10959;17;10969;10;10944.0;0.0
0;38100;INTARIAN_PEPPER_ROOT;10932;15;10923;14;10910;17;10953;16;10962;21;10975;12;10942.5;0.0
0;38200;INTARIAN_PEPPER_ROOT;10938;15;10931;13;10921;13;10954;20;10961;18;10971;14;10946.0;0.0
0;38300;INTARIAN_PEPPER_ROOT;10931;20;10923;15;10911;14;10950;20;10958;11;10970;10;10940.5;0.0
0;38400;INTARIAN_PEPPER_ROOT;10935;18;10928;18;10918;13;10952;18;10959;14;10969;16;10943.5;0.0
0;38500;INTARIAN_PEPPER_ROOT;10937;20;10930;21;10920;12;10953;20;10960;16;10970;16;10945.0;0.0
0;38600;INTARIAN_PEPPER_ROOT;10932;16;10925;18;10915;15;10949;19;10956;13;10966;18;10940.5;0.0
0;38700;INTARIAN_PEPPER_ROOT;10937;16;10928;21;10916;15;10957;14;10966;21;10978;9;10947.0;0.0
0;38800;INTARIAN_PEPPER_ROOT;10936;20;10930;17;10921;11;10951;16;10957;16;10966;10;10943.5;0.0
0;38900;INTARIAN_PEPPER_ROOT;10940;17;10933;15;10923;14;10956;16;10963;13;10973;16;10948.0;0.0
0;39000;INTARIAN_PEPPER_ROOT;10935;17;10928;20;10918;12;10952;12;10959;17;10969;14;10943.5;0.0
0;39100;INTARIAN_PEPPER_ROOT;10931;23;10923;17;10912;15;10949;17;10957;15;10968;16;10940.0;0.0
0;39200;INTARIAN_PEPPER_ROOT;10932;12;10926;18;10917;14;10947;18;10953;18;10962;14;10939.5;0.0
0;39300;INTARIAN_PEPPER_ROOT;10933;20;10924;16;10911;8;10954;14;10963;15;10976;13;10943.5;0.0
0;39400;INTARIAN_PEPPER_ROOT;10935;17;10928;17;10918;18;10951;17;10958;9;10968;15;10943.0;0.0
0;39500;INTARIAN_PEPPER_ROOT;10928;20;10919;13;10907;18;10948;19;10957;18;10969;13;10938.0;0.0
0;39600;INTARIAN_PEPPER_ROOT;10933;14;10926;16;10916;17;10949;16;10956;21;10966;14;10941.0;0.0
0;39700;INTARIAN_PEPPER_ROOT;10929;20;10921;14;10910;10;10947;14;10955;13;10966;17;10938.0;0.0
0;39800;INTARIAN_PEPPER_ROOT;10930;17;10923;16;10913;18;10947;16;10954;13;10964;14;10938.5;0.0
0;39900;INTARIAN_PEPPER_ROOT;10935;17;10926;19;10914;12;10955;14;10964;15;10976;15;10945.0;0.0
0;40000;INTARIAN_PEPPER_ROOT;10930;20;10922;11;10911;17;10948;20;10956;20;10967;15;10939.0;0.0
0;40100;INTARIAN_PEPPER_ROOT;10932;13;10925;22;10915;19;10949;14;10956;19;10966;16;10940.5;0.0
0;40200;INTARIAN_PEPPER_ROOT;10935;19;10926;16;10914;16;10955;22;10964;16;10976;13;10945.0;0.0
0;40300;INTARIAN_PEPPER_ROOT;10930;19;10922;14;10911;12;10948;18;10956;19;10967;11;10939.0;0.0
0;40400;INTARIAN_PEPPER_ROOT;10935;20;10927;15;10915;15;10954;22;10962;17;10974;14;10944.5;0.0
0;40500;INTARIAN_PEPPER_ROOT;10941;16;10935;17;10926;14;10956;13;10962;14;10971;10;10948.5;0.0
0;40600;INTARIAN_PEPPER_ROOT;10939;18;10932;18;10922;14;10956;19;10963;22;10973;13;10947.5;0.0
0;40700;INTARIAN_PEPPER_ROOT;10935;20;10928;14;10918;18;10952;15;10959;17;10969;11;10943.5;0.0
0;40800;INTARIAN_PEPPER_ROOT;10931;17;10925;19;10916;9;10946;16;10952;17;10961;15;10938.5;0.0
0;40900;INTARIAN_PEPPER_ROOT;10932;19;10926;19;10917;15;10947;15;10953;9;10962;14;10939.5;0.0
0;41000;INTARIAN_PEPPER_ROOT;10930;15;10923;15;10913;12;10947;18;10954;23;10964;12;10938.5;0.0
0;41100;INTARIAN_PEPPER_ROOT;10931;19;10924;14;10914;18;10947;17;10954;16;10964;13;10939.0;0.0
0;41200;INTARIAN_PEPPER_ROOT;10935;13;10926;21;10914;14;10955;19;10964;18;10976;16;10945.0;0.0
0;41300;INTARIAN_PEPPER_ROOT;10940;19;10933;16;10923;12;10956;20;10963;15;10973;13;10948.0;0.0
0;41400;INTARIAN_PEPPER_ROOT;10934;23;10926;15;10915;13;10952;17;10960;15;10971;14;10943.0;0.0
0;41500;INTARIAN_PEPPER_ROOT;10937;18;10929;16;10917;15;10956;13;10964;16;10976;10;10946.5;0.0
0;41600;INTARIAN_PEPPER_ROOT;10937;17;10928;21;10916;19;10957;19;10966;16;10978;14;10947.0;0.0
0;41700;INTARIAN_PEPPER_ROOT;10935;15;10928;13;10918;11;10952;17;10959;14;10969;12;10943.5;0.0
0;41800;INTARIAN_PEPPER_ROOT;10934;18;10926;12;10915;14;10952;18;10960;15;10971;10;10943.0;0.0
0;41900;INTARIAN_PEPPER_ROOT;10930;20;10921;14;10909;17;10950;19;10959;14;10971;20;10940.0;0.0
0;42000;INTARIAN_PEPPER_ROOT;10941;18;10934;19;10924;12;10957;21;10964;18;10974;14;10949.0;0.0
0;42100;INTARIAN_PEPPER_ROOT;10936;19;10927;12;10915;17;10956;23;10965;15;10977;15;10946.0;0.0
0;42200;INTARIAN_PEPPER_ROOT;10940;23;10932;17;10921;16;10958;18;10966;17;10977;13;10949.0;0.0
0;42300;INTARIAN_PEPPER_ROOT;10931;16;10923;19;10912;10;10949;19;10957;16;10968;14;10940.0;0.0
0;42400;INTARIAN_PEPPER_ROOT;10935;23;10927;19;10916;17;10953;17;10961;11;10972;12;10944.0;0.0
0;42500;INTARIAN_PEPPER_ROOT;10931;14;10922;14;10909;15;10952;17;10961;13;10974;10;10941.5;0.0
0;42600;INTARIAN_PEPPER_ROOT;10942;21;10936;14;10927;17;10957;20;10963;13;10972;17;10949.5;0.0
0;42700;INTARIAN_PEPPER_ROOT;10939;14;10930;14;10917;15;10960;22;10969;15;10982;13;10949.5;0.0
0;42800;INTARIAN_PEPPER_ROOT;10651;13;10644;20;10634;19;10667;17;10674;20;10684;15;10659.0;0.0
0;42900;INTARIAN_PEPPER_ROOT;10930;15;10923;17;10913;19;10946;17;10953;17;10963;14;10938.0;0.0
0;43000;INTARIAN_PEPPER_ROOT;10936;17;10928;19;10917;17;10954;17;10962;17;10973;14;10945.0;0.0
0;43100;INTARIAN_PEPPER_ROOT;10942;15;10935;15;10925;15;10958;15;10965;15;10975;11;10950.0;0.0
0;43200;INTARIAN_PEPPER_ROOT;10937;16;10930;16;10920;16;10954;21;10961;17;10971;13;10945.5;0.0
0;43300;INTARIAN_PEPPER_ROOT;10934;22;10925;16;10913;17;10954;20;10963;16;10975;13;10944.0;0.0
0;43400;INTARIAN_PEPPER_ROOT;10935;20;10926;17;10913;14;10956;20;10965;13;10978;15;10945.5;0.0
0;43500;INTARIAN_PEPPER_ROOT;10936;22;10929;17;10919;15;10953;16;10960;10;10970;20;10944.5;0.0
0;43600;INTARIAN_PEPPER_ROOT;10941;18;10934;12;10924;15;10958;18;10965;20;10975;16;10949.5;0.0
0;43700;INTARIAN_PEPPER_ROOT;10939;18;10932;15;10922;13;10955;16;10962;16;10972;16;10947.0;0.0
0;43800;INTARIAN_PEPPER_ROOT;10938;17;10929;17;10917;18;10958;24;10967;14;10979;12;10948.0;0.0
0;43900;INTARIAN_PEPPER_ROOT;10934;16;10926;21;10915;18;10952;18;10960;14;10971;17;10943.0;0.0
0;44000;INTARIAN_PEPPER_ROOT;10717;18;10709;19;10697;16;10736;19;10744;21;10756;16;10726.5;0.0
0;44100;INTARIAN_PEPPER_ROOT;10931;20;10924;18;10914;15;10947;19;10954;15;10964;13;10939.0;0.0
0;44200;INTARIAN_PEPPER_ROOT;10941;19;10933;12;10922;13;10959;16;10967;16;10978;9;10950.0;0.0
0;44300;INTARIAN_PEPPER_ROOT;10939;22;10931;15;10920;13;10957;17;10965;18;10976;14;10948.0;0.0
0;44400;INTARIAN_PEPPER_ROOT;10937;23;10930;19;10920;12;10954;15;10961;14;10971;11;10945.5;0.0
0;44500;INTARIAN_PEPPER_ROOT;10939;17;10932;17;10922;14;10955;15;10962;17;10972;15;10947.0;0.0
